split,index,filename,pattern,label,sample_rate,channels,duration_s,format,bytes
train,194,089a5938-a520-4580-bb46-2be32ef429fd.flac,#a#-a#-#-bb#-#be#ef#fd.flac,voicemail,16000,1,2.504625,FLAC,35149
train,195,ivr_00244.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,196,human_tts_00043.wav,human_tts_#.wav,human,16000,1,0.888,WAV,28460
train,197,0293170e-1c9f-47c5-a4cd-469baf66e1ea.flac,#e-#c#f-#c#-a#cd-#baf#e#ea.flac,ivr,16000,1,12.12,FLAC,220884
train,198,172def28-d988-4a19-830e-09c430bdad7e.flac,#def#-d#-#a#-#e-#c#bdad#e.flac,voicemail,16000,1,3.56575,FLAC,60825
train,199,complete_a33b0b19-aed1-410d-ab16-3c13c60a47ca_normalized.flac,complete_a#b#b#-aed#-#d-ab#-#c#c#a#ca_normalized.flac,human,16000,1,4.095875,FLAC,81167
train,200,response_45.wav,response_#.wav,human,8000,1,4.608,WAV,36922
train,201,ivr_00171.wav,ivr_#.wav,ivr,16000,1,9.288,WAV,297260
train,202,fr_voicemail_00136.wav,fr_voicemail_#.wav,voicemail,16000,1,8.9643125,WAV,286902
train,203,1860d0d5-5bf0-4088-816f-b604344ae51d.flac,#d#d#-#bf#-#-#f-b#ae#d.flac,voicemail,16000,1,5.2360625,FLAC,102228
train,204,13b2c222-e9f1-47c6-ab05-0aa992d06981.flac,#b#c#-e#f#-#c#-ab#-#aa#d#.flac,voicemail,16000,1,13.8795,FLAC,263179
train,205,02be72c5-c8fe-4e0f-8242-4e02ea546d48.flac,#be#c#-c#fe-#e#f-#-#e#ea#d#.flac,ivr,16000,1,7.84,FLAC,159503
train,206,00eb2f33-80ee-4eec-8dca-069dc7a2d2a5.flac,#eb#f#-#ee-#eec-#dca-#dc#a#d#a#.flac,ivr,16000,1,5.48,FLAC,125552
train,207,am_00129.wav,am_#.wav,answering_machine,16000,1,9.7943125,WAV,313462
train,208,0efa4e90-4577-4c4b-a41d-ecc7424c0891.flac,#efa#e#-#-#c#b-a#d-ecc#c#.flac,answering_machine,16000,1,8.1066875,FLAC,151802
train,209,02a66e36-e341-4b79-8de3-ce9b820647dc.flac,#a#e#-e#-#b#-#de#-ce#b#dc.flac,ivr,16000,1,10.4,FLAC,210189
train,210,complete_696046c1-d408-4384-9fe1-11b538cccc39_normalized.flac,complete_#c#-d#-#-#fe#-#b#cccc#_normalized.flac,human,16000,1,4.46,FLAC,67209
train,211,60268ffecfa37e1cf217b12e.wav,#ffecfa#e#cf#b#e.wav,human,8000,1,3.157375,WAV,25318
train,212,incomplete_902e35c5-05be-41ef-8705-0a7c029d9811_normalized.flac,incomplete_#e#c#-#be-#ef-#-#a#c#d#_normalized.flac,human,16000,1,4.8533125,FLAC,108120
train,213,carrier_en_ivr_00480.wav,carrier_en_ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,214,1a71beb2-dd72-4893-a5c7-79f009bfe3c9.flac,#a#beb#-dd#-#-a#c#-#f#bfe#c#.flac,voicemail,16000,1,11.704125,FLAC,261904
train,215,incomplete_bd4540d6-b08d-4bb0-8365-5c7c2d444c5f_normalized.flac,incomplete_bd#d#-b#d-#bb#-#-#c#c#d#c#f_normalized.flac,human,16000,1,2.937375,FLAC,53144
train,216,01df1e2d-dc9f-4a7b-81f7-8146be546cf8.flac,#df#e#d-dc#f-#a#b-#f#-#be#cf#.flac,ivr,16000,1,8.8,FLAC,172393
train,217,carrier_es_voicemail_00228.wav,carrier_es_voicemail_#.wav,voicemail,16000,1,9.1266875,WAV,292098
train,218,045e8c5e-f4af-46a4-bc70-0cabb11b9916.flac,#e#c#e-f#af-#a#-bc#-#cabb#b#.flac,voicemail,16000,1,15.3981875,FLAC,327257
train,219,025f94d3-14ac-4eaf-bcc6-de2aaf7be523.flac,#f#d#-#ac-#eaf-bcc#-de#aaf#be#.flac,voicemail,16000,1,14.1175625,FLAC,313441
train,220,17cc3ab8-ea0a-4500-b1e1-01e7df98b3ca.flac,#cc#ab#-ea#a-#-b#e#-#e#df#b#ca.flac,answering_machine,16000,1,10.9634375,FLAC,226149
train,221,complete_37d2efb5-a3b3-4f13-a66b-93bc82622a6e_normalized.flac,complete_#d#efb#-a#b#-#f#-a#b-#bc#a#e_normalized.flac,human,16000,1,3.232,FLAC,62568
train,222,0692b254-4ef5-4c61-9894-40e37fd081e3.flac,#b#-#ef#-#c#-#-#e#fd#e#.flac,voicemail,16000,1,10.847,FLAC,196549
train,223,am_00096.wav,am_#.wav,answering_machine,16000,1,9.764625,WAV,312512
train,224,incomplete_e27a6b433bf044efa11e4dff4c573c37.flac,incomplete_e#a#b#bf#efa#e#dff#c#c#.flac,human,16000,1,3.802375,FLAC,55649
train,225,05f21bc5-8b42-422f-958f-b4a74b305087.flac,#f#bc#-#b#-#f-#f-b#a#b#.flac,answering_machine,16000,1,15.365125,FLAC,335255
train,226,human_tts_00118.wav,human_tts_#.wav,human,16000,1,2.568,WAV,82220
train,227,16bdae94-e6cb-48c6-be42-260e2e7cadaf.flac,#bdae#-e#cb-#c#-be#-#e#e#cadaf.flac,voicemail,16000,1,3.051,FLAC,67493
train,228,60268f22c7abb7f832138bc1.wav,#f#c#abb#f#bc#.wav,human,8000,1,7.168,WAV,57402
train,229,carrier_fr_ivr_00108.wav,carrier_fr_ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,230,00d7c7bd-c56e-441a-a40b-258e5e38f6d3.flac,#d#c#bd-c#e-#a-a#b-#e#e#f#d#.flac,ivr,16000,1,5.84,FLAC,113119
train,231,02663335-2b71-4d91-ba2d-f0ffbf8c0c86.flac,#-#b#-#d#-ba#d-f#ffbf#c#c#.flac,ivr,16000,1,10.52,FLAC,220278
train,232,carrier_de_answering_machine_00379.wav,carrier_de_answering_machine_#.wav,answering_machine,16000,1,6.50625,WAV,208244
train,233,030481b7-58a0-490b-980c-db9334689b1f.flac,#b#-#a#-#b-#c-db#b#f.flac,ivr,16000,1,7.4,FLAC,164764
train,234,01e1373f-8b5e-4743-8b14-64702ed0f5ed.flac,#e#f-#b#e-#-#b#-#ed#f#ed.flac,voicemail,16000,1,11.798125,FLAC,200242
train,235,am_00391.wav,am_#.wav,answering_machine,16000,1,8.5326875,WAV,273090
train,236,602ba88ebb1e6d0fbce920ff.wav,#ba#ebb#e#d#fbce#ff.wav,human,8000,1,3.901,WAV,31266
train,237,carrier_fr_answering_machine_00157.wav,carrier_fr_answering_machine_#.wav,answering_machine,16000,1,9.9271875,WAV,317714
train,238,001c9355-dc7e-4667-8a53-3e477971c29f.flac,#c#-dc#e-#-#a#-#e#c#f.flac,ivr,16000,1,5.32,FLAC,88691
train,239,response_45.wav,response_#.wav,human,8000,1,4.949375,WAV,39654
train,240,025e60ef-aba7-43c0-824f-17bde954aedd.flac,#e#ef-aba#-#c#-#f-#bde#aedd.flac,ivr,16000,1,9.68,FLAC,209383
train,241,response_25.wav,response_#.wav,human,8000,1,4.864,WAV,38970
train,242,14c18653-5d94-41da-9f7f-a62343925f59.flac,#c#-#d#-#da-#f#f-a#f#.flac,voicemail,16000,1,6.1386875,FLAC,113155
train,243,carrier_en_ivr_00489.wav,carrier_en_ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,244,03345aa6-8a2e-4a71-8d95-a60576154649.flac,#aa#-#a#e-#a#-#d#-a#.flac,answering_machine,16000,1,11.7264375,FLAC,219357
train,245,031c32ea-1972-4422-84fa-a0a5e0c46080.flac,#c#ea-#-#-#fa-a#a#e#c#.flac,ivr,16000,1,6.88,FLAC,144790
train,246,carrier_de_voicemail_00315.wav,carrier_de_voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,247,1d2ffe51-6f8f-4925-8b2b-97f58410e51d.flac,#d#ffe#-#f#f-#-#b#b-#f#e#d.flac,voicemail,16000,1,13.477,FLAC,233308
train,248,ivr_00399.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,249,02c2bfe8-ff81-4b2a-bbc2-638fb7f21729.flac,#c#bfe#-ff#-#b#a-bbc#-#fb#f#.flac,ivr,16000,1,6.64,FLAC,133051
train,250,complete_26bf9812-fdf7-4f1e-ac50-92d634bc9247_normalized.flac,complete_#bf#-fdf#-#f#e-ac#-#d#bc#_normalized.flac,human,16000,1,2.693125,FLAC,57407
train,251,141d8e74-1c53-439d-ae24-27b711db6fe3.flac,#d#e#-#c#-#d-ae#-#b#db#fe#.flac,answering_machine,16000,1,11.0294375,FLAC,242803
train,252,18c573a9-08ae-42d3-8837-c1c7dbbc1f34.flac,#c#a#-#ae-#d#-#-c#c#dbbc#f#.flac,voicemail,16000,1,16.0,FLAC,315126
train,253,ivr_00022.wav,ivr_#.wav,ivr,16000,1,7.272,WAV,232748
train,254,fr_human_real_00054.wav,fr_human_real_#.wav,human,16000,1,10.0,WAV,320044
train,255,0f02c32b-31f2-42dd-8063-a028cf5b4ff9.flac,#f#c#b-#f#-#dd-#-a#cf#b#ff#.flac,voicemail,16000,1,15.0064375,FLAC,269644
train,256,ivr_00258.wav,ivr_#.wav,ivr,16000,1,7.728,WAV,247340
train,257,carrier_de_answering_machine_00366.wav,carrier_de_answering_machine_#.wav,answering_machine,16000,1,9.5069375,WAV,304266
train,258,am_00122.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,259,am_00030.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,260,1929347e-32c1-4221-9d86-9ca0e402995d.flac,#e-#c#-#-#d#-#ca#e#d.flac,answering_machine,16000,1,14.076,FLAC,257321
train,261,1cffba55-a8ef-450b-af47-27b84e71b515.flac,#cffba#-a#ef-#b-af#-#b#e#b#.flac,voicemail,16000,1,13.98075,FLAC,278090
train,262,1456059a-8ff6-4aef-a8d4-8ac3603ec027.flac,#a-#ff#-#aef-a#d#-#ac#ec#.flac,voicemail,16000,1,2.82475,FLAC,42423
train,263,131f8bad-503a-4ad1-9ab8-1a7a3fcf4a30.flac,#f#bad-#a-#ad#-#ab#-#a#a#fcf#a#.flac,voicemail,16000,1,10.6344375,FLAC,204843
train,264,00d98597-099e-4738-9981-23ead45b4a3b.flac,#d#-#e-#-#-#ead#b#a#b.flac,ivr,16000,1,6.76,FLAC,121767
train,265,0bb00b1b-d0bf-4463-afef-e6d382a73b3c.flac,#bb#b#b-d#bf-#-afef-e#d#a#b#c.flac,voicemail,16000,1,2.564,FLAC,51863
train,266,complete_161da3af-e028-4470-9e2c-a1141bc944a2_normalized.flac,complete_#da#af-e#-#-#e#c-a#bc#a#_normalized.flac,human,16000,1,2.171875,FLAC,41351
train,267,13888098-7aa1-4d4b-9788-fae0264548f8.flac,#-#aa#-#d#b-#-fae#f#.flac,answering_machine,16000,1,2.56,FLAC,57002
train,268,voicemail_00133.wav,voicemail_#.wav,voicemail,16000,1,8.0688125,WAV,258246
train,269,1b6190c6-e6c3-43e0-876c-a179e1c85b3f.flac,#b#c#-e#c#-#e#-#c-a#e#c#b#f.flac,answering_machine,16000,1,13.960375,FLAC,269820
train,270,00997df8-13ed-48b1-a8c7-9d111fac943c.flac,#df#-#ed-#b#-a#c#-#d#fac#c.flac,voicemail,16000,1,6.5015625,FLAC,111885
train,271,1073fa42-ad11-49b8-8343-d3e75889ae25.flac,#fa#-ad#-#b#-#-d#e#ae#.flac,voicemail,16000,1,13.74475,FLAC,268282
train,272,00e76801-f965-4b93-b2e7-527ae1b27c45.flac,#e#-f#-#b#-b#e#-#ae#b#c#.flac,answering_machine,16000,1,16.0,FLAC,279570
train,273,1a52902e-83db-4272-91ef-4b804085e7b9.flac,#a#e-#db-#-#ef-#b#e#b#.flac,answering_machine,16000,1,3.7768125,FLAC,44861
train,274,am_00193.wav,am_#.wav,answering_machine,16000,1,8.3806875,WAV,268226
train,275,1257db74-fdc1-4361-91a0-8df6ea587cb2.flac,#db#-fdc#-#-#a#-#df#ea#cb#.flac,voicemail,16000,1,4.5859375,FLAC,97347
train,276,am_00224.wav,am_#.wav,answering_machine,16000,1,9.760125,WAV,312368
train,277,fr_human_real_00068.wav,fr_human_real_#.wav,human,16000,1,8.96,WAV,286764
train,278,am_00095.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,279,voicemail_00204.wav,voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,280,009638b5-fd71-481f-bd5e-56a71e665275.flac,#b#-fd#-#f-bd#e-#a#e#.flac,ivr,16000,1,10.72,FLAC,216074
train,281,033a9179-69e2-41fb-a99d-4bca9e60f779.flac,#a#-#e#-#fb-a#d-#bca#e#f#.flac,voicemail,16000,1,3.2906875,FLAC,72882
train,282,0052f0c7-6f5d-46bd-984f-962daafab6b2.flac,#f#c#-#f#d-#bd-#f-#daafab#b#.flac,ivr,16000,1,3.2,FLAC,60696
train,283,0a4801ef-a5d9-48ba-9a27-4402796002e2.flac,#a#ef-a#d#-#ba-#a#-#e#.flac,voicemail,16000,1,5.189625,FLAC,82808
train,284,015ee4be-ed6d-4419-8381-1181b19711c1.flac,#ee#be-ed#d-#-#-#b#c#.flac,answering_machine,16000,1,3.3,FLAC,63015
train,285,am_00215.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,286,ivr_00397.wav,ivr_#.wav,ivr,16000,1,7.392,WAV,236588
train,287,01076bd8-05ff-4a7d-a79d-71a853612652.flac,#bd#-#ff-#a#d-a#d-#a#.flac,ivr,16000,1,5.2,FLAC,127768
train,288,fr_am_00230.wav,fr_am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,289,ivr_00038.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,290,voicemail_00311.wav,voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,291,06d35147-f551-47d5-87fb-7abbe74ad75d.flac,#d#-f#-#d#-#fb-#abbe#ad#d.flac,voicemail,16000,1,15.3544375,FLAC,308133
train,292,13888142-0ecd-43f2-b93e-0613c6e970d6.flac,#-#ecd-#f#-b#e-#c#e#d#.flac,voicemail,16000,1,12.2764375,FLAC,241092
train,293,0137dcc0-9017-474a-ba4a-c34d67e54afb.flac,#dcc#-#-#a-ba#a-c#d#e#afb.flac,voicemail,16000,1,10.766625,FLAC,212678
train,294,response_11.wav,response_#.wav,human,8000,1,3.072,WAV,24634
train,295,0606d215-b7de-4cc7-a13f-e7043e197615.flac,#d#-b#de-#cc#-a#f-e#e#.flac,voicemail,16000,1,10.843125,FLAC,228572
train,296,01d3eabb-d318-461d-a5f2-ed85ba17dc89.flac,#d#eabb-d#-#d-a#f#-ed#ba#dc#.flac,answering_machine,16000,1,4.9775,FLAC,82221
train,297,complete_665a87ac-d795-4e64-b190-eefe7dafc6f3_normalized.flac,complete_#a#ac-d#-#e#-b#-eefe#dafc#f#_normalized.flac,human,16000,1,3.424,FLAC,68237
train,298,carrier_es_human_00185.wav,carrier_es_human_#.wav,human,16000,1,2.856,WAV,91436
train,299,complete_86df4c16-fc9b-4091-a68c-ebd1d3779574_normalized.flac,complete_#df#c#-fc#b-#-a#c-ebd#d#_normalized.flac,human,16000,1,3.4666875,FLAC,78885
train,300,07f9df98-9ff0-4580-b430-9130ba2ee502.flac,#f#df#-#ff#-#-b#-#ba#ee#.flac,voicemail,16000,1,7.3839375,FLAC,148517
train,301,0301f5c6-73f0-4ece-8ba0-08f19fe29cd2.flac,#f#c#-#f#-#ece-#ba#-#f#fe#cd#.flac,ivr,16000,1,7.04,FLAC,156054
train,302,17a26d8a-35ff-4950-ac75-ab546f907283.flac,#a#d#a-#ff-#-ac#-ab#f#.flac,voicemail,16000,1,7.052,FLAC,150660
train,303,602664cadc3604f481bcb47e.wav,#cadc#f#bcb#e.wav,human,8000,1,9.84525,WAV,78820
train,304,am_00282.wav,am_#.wav,answering_machine,16000,1,8.53875,WAV,273284
train,305,060a6107-8ee6-495e-9c63-a50e7c94a435.flac,#a#-#ee#-#e-#c#-a#e#c#a#.flac,voicemail,16000,1,14.9,FLAC,290441
train,306,0f652930-7853-43d7-b4d4-e74be101e890.flac,#f#-#-#d#-b#d#-e#be#e#.flac,voicemail,16000,1,3.2633125,FLAC,63245
train,307,00cc7c1f-984f-4a71-b180-994f3814fb0d.flac,#cc#c#f-#f-#a#-b#-#f#fb#d.flac,ivr,16000,1,8.0,FLAC,147125
train,308,incomplete_f7acea00a7964b40b7a88f59f98cbe31.flac,incomplete_f#acea#a#b#b#a#f#f#cbe#.flac,human,16000,1,3.593,FLAC,60289
train,309,voicemail_00024.wav,voicemail_#.wav,voicemail,16000,1,8.945875,WAV,286312
train,310,01045966-25da-4e46-9614-7242a7a0d69f.flac,#-#da-#e#-#-#a#a#d#f.flac,ivr,16000,1,5.72,FLAC,135695
train,311,05bce0d7-6042-44a4-bf74-03ae9c0a7311.flac,#bce#d#-#-#a#-bf#-#ae#c#a#.flac,answering_machine,16000,1,3.3024375,FLAC,67202
train,312,voicemail_00152.wav,voicemail_#.wav,voicemail,16000,1,8.1549375,WAV,261002
train,313,057acaa8-67d7-4129-88d4-6a996a682bb3.flac,#acaa#-#d#-#-#d#-#a#a#bb#.flac,answering_machine,16000,1,15.6159375,FLAC,293374
train,314,complete_b5fe7df5-5c0a-493d-96b5-2e2ab76a9431_normalized.flac,complete_b#fe#df#-#c#a-#d-#b#-#e#ab#a#_normalized.flac,human,16000,1,2.816,FLAC,56013
train,315,00c83b68-223d-443b-85e1-357633c526c1.flac,#c#b#-#d-#b-#e#-#c#c#.flac,ivr,16000,1,3.36,FLAC,65802
train,316,0365fd12-1377-4d2f-b0c4-d7a0131d5ba4.flac,#fd#-#-#d#f-b#c#-d#a#d#ba#.flac,ivr,16000,1,5.08,FLAC,104178
train,317,0088dc70-870f-4f69-af42-0ac3b8797a37.flac,#dc#-#f-#f#-af#-#ac#b#a#.flac,voicemail,16000,1,13.1024375,FLAC,268941
train,318,1710f4ed-9609-44b6-bc8e-693f7defeac6.flac,#f#ed-#-#b#-bc#e-#f#defeac#.flac,voicemail,16000,1,4.214375,FLAC,81916
train,319,19330db4-6285-4dc5-afd8-f4b422ee0edb.flac,#db#-#-#dc#-afd#-f#b#ee#edb.flac,answering_machine,16000,1,4.6510625,FLAC,70432
train,320,ivr_00293.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,321,185da0eb-ef1d-4cd4-b0f7-faf622b0e716.flac,#da#eb-ef#d-#cd#-b#f#-faf#b#e#.flac,voicemail,16000,1,13.45575,FLAC,257621
train,322,084ac7a5-e4df-4567-ab7d-6ec42c7b7212.flac,#ac#a#-e#df-#-ab#d-#ec#c#b#.flac,voicemail,16000,1,9.9075625,FLAC,150911
train,323,040bc5f3-61f7-4502-bf36-9ee8de18bcfb.flac,#bc#f#-#f#-#-bf#-#ee#de#bcfb.flac,voicemail,16000,1,5.92725,FLAC,123432
train,324,fr_human_tts_00122.wav,fr_human_tts_#.wav,human,16000,1,2.496,WAV,79916
train,325,60266536dc3604f481bcb4db.wav,#dc#f#bcb#db.wav,human,8000,1,8.448,WAV,67642
train,326,human_tts_00090.wav,human_tts_#.wav,human,16000,1,2.88,WAV,92204
train,327,carrier_fr_voicemail_00070.wav,carrier_fr_voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,328,18aef193-34f3-4619-a397-149f9f1430ae.flac,#aef#-#f#-#-a#-#f#f#ae.flac,answering_machine,16000,1,14.7230625,FLAC,315449
train,329,carrier_de_ivr_00353.wav,carrier_de_ivr_#.wav,ivr,16000,1,6.842,WAV,218988
train,330,incomplete_b30232f4-fd55-4be6-bccf-28a73eef7130_normalized.flac,incomplete_b#f#-fd#-#be#-bccf-#a#eef#_normalized.flac,human,16000,1,3.88075,FLAC,83685
train,331,ivr_00036.wav,ivr_#.wav,ivr,16000,1,8.376,WAV,268076
train,332,human_tts_00132.wav,human_tts_#.wav,human,16000,1,2.256,WAV,72236
train,333,60268faac421a821df7c18bc.wav,#faac#a#df#c#bc.wav,human,8000,1,10.837375,WAV,86758
train,334,0291e915-4f07-486c-b69b-3f5ec3743c14.flac,#e#-#f#-#c-b#b-#f#ec#c#.flac,voicemail,16000,1,12.165625,FLAC,238307
train,335,009af80e-2dee-454a-9e4a-23acdca9836e.flac,#af#e-#dee-#a-#e#a-#acdca#e.flac,ivr,16000,1,10.96,FLAC,231898
train,336,carrier_fr_answering_machine_00144.wav,carrier_fr_answering_machine_#.wav,answering_machine,16000,1,9.0830625,WAV,290702
train,337,human_tts_00004.wav,human_tts_#.wav,human,16000,1,3.288,WAV,105260
train,338,102c5aaa-9b29-4ff6-a5a5-bb722b001ce0.flac,#c#aaa-#b#-#ff#-a#a#-bb#b#ce#.flac,voicemail,16000,1,10.9423125,FLAC,194970
train,339,0f3801bb-4517-42cb-9f49-4c71f929d326.flac,#f#bb-#-#cb-#f#-#c#f#d#.flac,voicemail,16000,1,4.175875,FLAC,77545
train,340,04684d94-7d1d-4895-a46d-5c4e0ce78139.flac,#d#-#d#d-#-a#d-#c#e#ce#.flac,answering_machine,16000,1,12.650375,FLAC,230748
train,341,01bb274c-506e-4938-acf2-44aa5fb29be2.flac,#bb#c-#e-#-acf#-#aa#fb#be#.flac,ivr,16000,1,6.6,FLAC,135189
train,342,16fcf29a-46c6-435e-b91e-0a2cc05c2941.flac,#fcf#a-#c#-#e-b#e-#a#cc#c#.flac,answering_machine,16000,1,2.58425,FLAC,32366
train,343,15813dc7-5fcd-4cac-b18c-0f111257df44.flac,#dc#-#fcd-#cac-b#c-#f#df#.flac,voicemail,16000,1,2.9373125,FLAC,61684
train,344,incomplete_ed5e06ba-3c8e-42d2-b454-db04dcf4adf1_normalized.flac,incomplete_ed#e#ba-#c#e-#d#-b#-db#dcf#adf#_normalized.flac,human,16000,1,5.82,FLAC,87857
train,345,1aa7f096-4108-4c9d-9821-67417878c5c6.flac,#aa#f#-#-#c#d-#-#c#c#.flac,answering_machine,16000,1,16.0,FLAC,317705
train,346,056d0429-4d14-4068-a5fb-91fc93344db9.flac,#d#-#d#-#-a#fb-#fc#db#.flac,answering_machine,16000,1,11.685,FLAC,249022
train,347,carrier_fr_voicemail_00033.wav,carrier_fr_voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,348,01f9c212-a916-43f5-aadd-dd8bc63c42a5.flac,#f#c#-a#-#f#-aadd-dd#bc#c#a#.flac,ivr,16000,1,9.76,FLAC,226388
train,349,00470190-1eb1-4b84-9f54-1d8069392876.flac,#-#eb#-#b#-#f#-#d#.flac,voicemail,16000,1,11.2375625,FLAC,227241
train,350,19f65d13-83ae-4eab-8de1-2293bfa356c5.flac,#f#d#-#ae-#eab-#de#-#bfa#c#.flac,answering_machine,16000,1,11.2000625,FLAC,246546
train,351,1d6dbdc6-c4eb-48a9-9703-fc61e808b282.flac,#d#dbdc#-c#eb-#a#-#-fc#e#b#.flac,voicemail,16000,1,3.7620625,FLAC,56841
train,352,18fd05f1-d5f3-43b0-9cba-0bea55406ea1.flac,#fd#f#-d#f#-#b#-#cba-#bea#ea#.flac,voicemail,16000,1,11.6213125,FLAC,245325
train,353,02647ab3-d9bc-4bfe-b8a1-d8d1d627fb6a.flac,#ab#-d#bc-#bfe-b#a#-d#d#d#fb#a.flac,ivr,16000,1,7.32,FLAC,171100
train,354,01aaf979-420b-43da-963c-5c96e90aee79.flac,#aaf#-#b-#da-#c-#c#e#aee#.flac,ivr,16000,1,4.36,FLAC,88508
train,355,0f331198-296a-458a-a327-4efffe73b671.flac,#f#-#a-#a-a#-#efffe#b#.flac,voicemail,16000,1,12.389625,FLAC,231247
train,356,0491efcc-ffab-4d5a-83bb-72e88d7fd925.flac,#efcc-ffab-#d#a-#bb-#e#d#fd#.flac,voicemail,16000,1,13.9775,FLAC,271769
train,357,11f7a512-03dd-4117-b805-235f81d097d7.flac,#f#a#-#dd-#-b#-#f#d#d#.flac,voicemail,16000,1,10.0754375,FLAC,221741
train,358,am_00166.wav,am_#.wav,answering_machine,16000,1,10.0,WAV,320044
train,359,1c56a7c4-4d39-49f7-bf7e-158f09c6890d.flac,#c#a#c#-#d#-#f#-bf#e-#f#c#d.flac,answering_machine,16000,1,10.3396875,FLAC,215063
train,360,complete_84721578-180e-4c4e-8bf6-fab50f8253a5_normalized.flac,complete_#-#e-#c#e-#bf#-fab#f#a#_normalized.flac,human,16000,1,3.1725,FLAC,63268
train,361,voicemail_00393.wav,voicemail_#.wav,voicemail,16000,1,7.8964375,WAV,252730
train,362,incomplete_4a87d692-eb66-4bfd-b6a8-e61c3702cae7_normalized.flac,incomplete_#a#d#-eb#-#bfd-b#a#-e#c#cae#_normalized.flac,human,16000,1,4.5175,FLAC,96634
train,363,carrier_de_answering_machine_00389.wav,carrier_de_answering_machine_#.wav,answering_machine,16000,1,9.6865,WAV,310012
train,364,14d213ae-5ac0-44ec-a2ad-c55adba03e9a.flac,#d#ae-#ac#-#ec-a#ad-c#adba#e#a.flac,answering_machine,16000,1,3.012,FLAC,61581
train,365,01e1096d-8cea-45fc-afa8-e9a8d2d63f31.flac,#e#d-#cea-#fc-afa#-e#a#d#d#f#.flac,ivr,16000,1,4.0,FLAC,69855
train,366,602b9c95963e11ccd901cc00.wav,#b#c#e#ccd#cc#.wav,human,8000,1,3.925375,WAV,31462
train,367,1e3bfe42-459b-45d9-9de6-e2c98a09f4f6.flac,#e#bfe#-#b-#d#-#de#-e#c#a#f#f#.flac,voicemail,16000,1,15.4159375,FLAC,314776
train,368,0222f411-4d11-4282-a176-07c68bb2aed5.flac,#f#-#d#-#-a#-#c#bb#aed#.flac,ivr,16000,1,3.2,FLAC,69173
train,369,0bca87d0-0a9c-44e6-b427-1efd1c94d2d7.flac,#bca#d#-#a#c-#e#-b#-#efd#c#d#d#.flac,answering_machine,16000,1,4.608,FLAC,94435
train,370,human_tts_00021.wav,human_tts_#.wav,human,16000,1,1.344,WAV,43052
train,371,complete_8ee4919b-a375-4dfe-89a2-67075cf7c109_normalized.flac,complete_#ee#b-a#-#dfe-#a#-#cf#c#_normalized.flac,human,16000,1,3.56,FLAC,55792
train,372,carrier_en_voicemail_00441.wav,carrier_en_voicemail_#.wav,voicemail,16000,1,10.0,WAV,320044
train,373,response_28.wav,response_#.wav,human,8000,1,2.972125,WAV,23836
train,374,complete_63de1e6d-f1d5-486f-992c-4f67a0d86f29_normalized.flac,complete_#de#e#d-f#d#-#f-#c-#f#a#d#f#_normalized.flac,human,16000,1,8.49,FLAC,167543
train,375,0dea4d12-af6f-4ed3-8120-476ccef554fc.flac,#dea#d#-af#f-#ed#-#-#ccef#fc.flac,answering_machine,16000,1,5.0806875,FLAC,88839
train,376,008bb8b6-50e2-4ae6-8203-b89ebee0a62f.flac,#bb#b#-#e#-#ae#-#-b#ebee#a#f.flac,ivr,16000,1,5.68,FLAC,122075
train,377,response_36.wav,response_#.wav,human,8000,1,4.693375,WAV,37606
train,378,0ab74d88-9be3-4d90-89e3-22f89c22efa8.flac,#ab#d#-#be#-#d#-#e#-#f#c#efa#.flac,answering_machine,16000,1,8.78475,FLAC,181837
train,379,carrier_en_ivr_00462.wav,carrier_en_ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,380,voicemail_00162.wav,voicemail_#.wav,voicemail,16000,1,9.4335625,WAV,301918
train,381,incomplete_64349d42-1e77-47c2-b5e5-aa0039d8f162_normalized.flac,incomplete_#d#-#e#-#c#-b#e#-aa#d#f#_normalized.flac,human,16000,1,6.32,FLAC,95847
train,382,complete_ae054186-e8c0-449b-8eb7-9c34298a172e_normalized.flac,complete_ae#-e#c#-#b-#eb#-#c#a#e_normalized.flac,human,16000,1,3.552,FLAC,67569
train,383,ivr_00117.wav,ivr_#.wav,ivr,16000,1,10.0,WAV,320044
train,384,carrier_es_voicemail_00216.wav,carrier_es_voicemail_#.wav,voicemail,16000,1,9.9456875,WAV,318306
